station_name,latitude,longitude,source_type,kgis_code,station_code,department_code,raw_file
Bagalgunte PS,13.0595489998628,77.5036570001419,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0036,PS - 117,164432195,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gangammagudi PS,13.0721550001859,77.5299849997112,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0037,PS - 118,164431348,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Soladevanahalli PS,13.0934310001467,77.489040000408,Karnataka Police Station,29572055426128790000HMPOLPUOFFPOS0001,PS - 119,164430030,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jalahalli PS,13.0486679996027,77.5495399998899,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0038,PS - 120,164430014,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
J.C. NagarPS,13.0055789999663,77.5935739997935,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0039,PS - 121,164431351,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
R.T. Nagar PS,13.0247279997493,77.5931990004551,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0040,PS - 122,164431352,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sanjay Nagara PS,13.0333540002619,77.5757999996612,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0041,PS - 123,164431353,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hebbal PS,13.0383900002421,77.5896609998677,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0042,PS - 124,164431354,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
BIAL PS,13.1991489995673,77.7059880001317,Karnataka Police Station,29583056039999990000HMPOLPUOFFPOS0001,PS - 125,164431820,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chikkajala PS,13.1732849997572,77.6332139995524,Karnataka Police Station,29572055426128970000HMPOLPUOFFPOS0001,PS - 126,164430268,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Devanahalli PS,13.2454360002925,77.7123860001372,Karnataka Police Station,29583056038032350000HMPOLPUOFFPOS0001,PS - 127,164430266,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Amruthahally PS,13.0568580000581,77.5985649995896,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0043,PS - 128,164431818,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kothanur PS,13.0555134900539,77.6464059600349,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0044,PS - 129,164431875,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sampigehalli PS,13.0753290001411,77.6333430004523,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0045,PS - 130,164431874,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kodigehalli PS,13.0621039996126,77.5740659996586,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0046,PS - 131,164431873,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Yelahanka New Town PS,13.0999964496935,77.5838171135637,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0047,PS - 132,164431356,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Yelahanka PS,13.0948982140093,77.594093907309,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0048,PS - 133,164431355,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Banashankari PS,12.9292740000901,77.5679710003444,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0049,PS - 134,164431375,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basavanagudi PS,12.9419994209918,77.5742406181053,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0050,PS - 135,164431376,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jayanagar PS,12.9285749996732,77.5813879997279,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0051,PS - 136,164431372,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jayaprakash Nagar PS,12.9118000000068,77.5876000003785,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0052,PS - 137,164431373,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Siddapura PS,12.9396290002763,77.5941780002841,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0053,PS - 138,164431385,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basavanagudi Women PS,12.9290081004219,77.5678107000166,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0054,PS - 139,164431377,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Konanakunte PS,12.8839319997207,77.56640799997,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0055,PS - 140,164432202,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kumaraswamy Layout PS,12.9053291296562,77.5632979997497,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0056,PS - 141,164431378,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Puttenahalli PS,12.9024027782159,77.5819750000366,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0057,PS - 142,164432203,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Subramanyapura PS,12.901203319357,77.5443170617634,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0058,PS - 143,164431379,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Thalaghattapura PS,12.8690240001717,77.5362860003164,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0059,PS - 144,164431347,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
V.V. Puram PS,12.9596195803045,77.5722658495622,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0060,PS - 145,164431365,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Channammanakere Achu Kattu PS,12.9301162396181,77.560604590239,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0061,PS - 146,164431797,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kempegowda Nagar PS,12.9491600000604,77.5631800000979,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0062,PS - 147,164431367,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Girinagar PS,12.9360000002911,77.5438999998846,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0063,PS - 148,164431368,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bandepalya PS,12.9056000003551,77.6415333333942,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0064,PS - 149,164432193,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Annapoorneshwari Nagar PS,12.9764945003794,77.5127363002522,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0078,PS - 164,164432188,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Byatarayanapura PS,12.9513964930184,77.5401247181361,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0079,PS - 165,164431418,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chandra Layout PS,12.9588991588048,77.5283954172681,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0080,PS - 166,164431420,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jagajeevanram Nagar PS,12.964081607397,77.5550759389811,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0081,PS - 167,164431421,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jnanabharathi PS,12.9505529290118,77.5002666799548,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0082,PS - 168,164431422,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kengeri PS,12.9104775156184,77.4815711889913,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0083,PS - 169,164431423,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Rajarajeshwari Nagar PS,12.9128403426384,77.5206330486244,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0084,PS - 170,164431877,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basaveshwara Nagar PS,12.9853070014035,77.542571994291,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0085,PS - 171,164431426,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kamakshipalya PS,12.9822236602558,77.5320189022735,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0086,PS - 172,164431428,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kempapura Agrahara PS,12.9725125392007,77.5615773208425,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0087,PS - 173,164431427,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Magadi Road PS,12.9755660999865,77.5501698999891,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0088,PS - 174,164431425,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vijayanagar PS,12.9723502644423,77.538467437727,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0089,PS - 175,164431424,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chikkaballapura Town PS,13.4377180003861,77.7238969999589,Karnataka Police Station,29582055966235540000HMPOLPUOFFPOS0001,PS - 176,169760833,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chikkaballapura Rural PS,13.4360050000193,77.7296819999364,Karnataka Police Station,29582055968032270000HMPOLPUOFFPOS0001,PS - 177,169760834,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chikkaballapura Women PS,13.4377180003861,77.7238969999589,Karnataka Police Station,29582055966235540000HMPOLPUOFFPOS0002,PS - 178,169762157,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nandi Girighama PS,13.3781418841915,77.7251440242926,Karnataka Police Station,29582055966236360000HMPOLPUOFFPOS0001,PS - 179,169762129,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chikkaballapura CEN Crime PS,13.4403560004129,77.7297249997124,Karnataka Police Station,29582055968032270000HMPOLPUOFFPOS0002,PS - 180,169762152,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gowribidanur Town PS,13.6082518915949,77.5199157620995,Karnataka Police Station,29582055956232660000HMPOLPUOFFPOS0001,PS - 181,169760836,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Tadas PS,15.1246640001089,75.1241989997586,Karnataka Police Station,29564054896038790000HMPOLPUOFFPOS0001,PS - 341,164390156,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dharwad Sub Urban PS,15.4645530001277,74.9978580000498,Karnataka Police Station,29562054738030830000HMPOLPUOFFPOS0001,PS - 342,169711686,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dharwad Town PS,15.4588490003728,75.0112029995962,Karnataka Police Station,29562054738030830000HMPOLPUOFFPOS0002,PS - 343,169710081,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vidyagiri PS,15.4390219996846,75.0113909995813,Karnataka Police Station,29562054738030830000HMPOLPUOFFPOS0003,PS - 344,169711687,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
APMC Navanagar,15.3927790001568,75.0815680002809,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0001,PS - 345,169711901,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ashoknagar PS,15.3689909999987,75.1318450001869,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0002,PS - 346,169711935,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gokul Road PS,15.3508060001786,75.1143060001498,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0003,PS - 347,169710071,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hubballi SubUrban PS,15.3506379996766,75.1392599995464,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0004,PS - 348,169710070,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kamaripeth PS,15.3446010003017,75.1367809996668,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0005,PS - 349,169710072,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Keshavapur PS,15.360279000391,75.1624750001726,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0006,PS - 350,169710073,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vidyanagar PS,15.3636109998313,75.126308999681,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0007,PS - 351,169710074,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bendigeri PS,15.3425479998105,75.1503440003866,Karnataka Police Station,29562054756023840000HMPOLPUOFFPOS0001,PS - 353,169710079,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ghantikeri PS,15.341193000208,75.1418870001519,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0009,PS - 354,169710077,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hubballi Town PS,15.3451650000085,75.1430040002625,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0010,PS - 355,169710076,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kasabapeth PS,15.3370160000167,75.1331909999777,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0011,PS - 356,169710080,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Old Hubli PS,15.3367220003203,75.1269729996517,Karnataka Police Station,29562054758030830000HMPOLPUOFFPOS0012,PS - 357,169710078,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Aurad PS,18.2490299998802,77.4122979997886,Karnataka Police Station,29558054568030590000HMPOLPUOFFPOS0001,PS - 358,164461474,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chintaki PS,18.268915000167,77.5467750003733,Karnataka Police Station,29558054566000730000HMPOLPUOFFPOS0001,PS - 359,164461476,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hokrana PS,18.3845760000993,77.3288899995648,Karnataka Police Station,29558054565999730000HMPOLPUOFFPOS0001,PS - 360,164461921,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shanthapur PS,18.1602799999964,77.4363539998982,Karnataka Police Station,29558054566000970000HMPOLPUOFFPOS0001,PS - 361,164461475,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhalki Rural PS,18.0434870002126,77.2104150002743,Karnataka Police Station,29558054558030580000HMPOLPUOFFPOS0001,PS - 362,164460390,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dhannura PS,17.9584419999459,77.338002999975,Karnataka Police Station,29558054555999570000HMPOLPUOFFPOS0001,PS - 363,164460392,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Khataka Chincholi PS,17.8966649996622,77.2040699999815,Karnataka Police Station,29558054555999410000HMPOLPUOFFPOS0001,PS - 364,164460391,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mehakar PS,18.1011150004082,77.0188169995521,Karnataka Police Station,29558054555998450000HMPOLPUOFFPOS0001,PS - 365,164462130,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhalki Town PS,18.0464960002772,77.2149860002005,Karnataka Police Station,29558054558030580000HMPOLPUOFFPOS0002,PS - 366,164461477,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kamalanagar PS,18.2358999998793,77.1776990000195,Karnataka Police Station,29558054566001200000HMPOLPUOFFPOS0001,PS - 367,164460394,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kushnoor PS,18.1549650003881,77.3285549999694,Karnataka Police Station,29558054566000290000HMPOLPUOFFPOS0001,PS - 368,164460395,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gandhi Gunj PS,17.9100559995814,77.5141620002487,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0001,PS - 369,164460374,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mangalapet Market PS,17.9070770003708,77.5314430000144,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0002,PS - 370,164460376,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bagdal PS,17.7495159997799,77.3999689999566,Karnataka Police Station,29558054576002310000HMPOLPUOFFPOS0001,PS - 371,164460400,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bidar Rural PS,17.9347863425413,77.4753984856945,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0003,PS - 372,164460396,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Janwada PS,18.0035499998352,77.4810010001977,Karnataka Police Station,29558054576001400000HMPOLPUOFFPOS0001,PS - 373,164460399,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mannalli PS,17.7612519995547,77.5049270001595,Karnataka Police Station,29558054576002380000HMPOLPUOFFPOS0001,PS - 374,164462004,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bidar Town PS,17.9128260001402,77.5307829996043,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0004,PS - 375,164460372,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bidar New Town PS,17.9235209997318,77.5092700004058,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0005,PS - 376,164460373,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bidar Women PS,17.9073477998165,77.5324059003355,Karnataka Police Station,29558054578030600000HMPOLPUOFFPOS0006,PS - 377,164462139,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basava Kalyana Town PS,17.8738776871821,76.9475023157556,Karnataka Police Station,29558054548030570000HMPOLPUOFFPOS0001,PS - 378,164460401,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hulsoor PS,18.0199279999518,77.0059150002993,Karnataka Police Station,29558054545997240000HMPOLPUOFFPOS0001,PS - 379,164460404,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chitaguppa PS,17.6922999999829,77.2112289995365,Karnataka Police Station,29558054588030620000HMPOLPUOFFPOS0001,PS - 380,164460381,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bemalkhed PS,17.6620550001425,77.4246340001664,Karnataka Police Station,29558054586003370000HMPOLPUOFFPOS0001,PS - 381,164460383,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Manna Ekhelli PS,17.7271920002443,77.3683280003791,Karnataka Police Station,29558054586003350000HMPOLPUOFFPOS0001,PS - 382,164460382,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hallikhed PS,17.8516670000843,77.2644129999467,Karnataka Police Station,29558054586002760000HMPOLPUOFFPOS0001,PS - 383,164460386,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Humnabad PS,17.772094999952,77.1235000003846,Karnataka Police Station,29558054588030610000HMPOLPUOFFPOS0001,PS - 384,164460385,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Manthala PS,17.8166779996662,76.8496290004665,Karnataka Police Station,29558054545997840000HMPOLPUOFFPOS0001,PS - 385,164461469,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mudbi PS,17.7304279997017,76.9386879998236,Karnataka Police Station,29558054545998190000HMPOLPUOFFPOS0001,PS - 386,164461471,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Afzalpur PS,17.2028699998072,76.3582500001155,Karnataka Police Station,29579055818032060000HMPOLPUOFFPOS0001,PS - 387,164541610,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Devalagangapur PS,17.2072069999576,76.5430970003937,Karnataka Police Station,29579055816201620000HMPOLPUOFFPOS0001,PS - 388,164541613,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Revoor PS,17.3220370004382,76.4648649997774,Karnataka Police Station,29579055816201200000HMPOLPUOFFPOS0001,PS - 389,164541612,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Alland PS,17.5616599997127,76.5607100004583,Karnataka Police Station,29579055808032050000HMPOLPUOFFPOS0001,PS - 390,164541605,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Madanahipparga PS,17.4572500004267,76.3738300000426,Karnataka Police Station,29579055806200550000HMPOLPUOFFPOS0001,PS - 391,164541614,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Narona PS,17.5139527000544,76.7173033003236,Karnataka Police Station,29579055806199990000HMPOLPUOFFPOS0001,PS - 392,164541607,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nimbarga PS,17.3871323997533,76.5853072002066,Karnataka Police Station,29579055806200750000HMPOLPUOFFPOS0001,PS - 393,164541609,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chincholi PS,17.4600805559727,77.4197730558149,Karnataka Police Station,29579055838032080000HMPOLPUOFFPOS0001,PS - 394,164541579,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kunchavaram PS,17.4853999998385,77.6281780001458,Karnataka Police Station,29579055836203780000HMPOLPUOFFPOS0001,PS - 395,164541580,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Miryan PS,17.364376000427,77.4956489996095,Karnataka Police Station,29579055836204020000HMPOLPUOFFPOS0001,PS - 396,164541581,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mudhol PS,16.9066999998364,77.4500333328794,Karnataka Police Station,29579055846205860000HMPOLPUOFFPOS0001,PS - 397,164541587,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Huliyar PS,13.5830499995931,76.538450999737,Karnataka Police Station,29571055326102650000HMPOLPUOFFPOS0001,PS - 250,164641653,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shanivarasanthe PS,12.7266999999098,75.8896999998976,Karnataka Police Station,29576055676178920000HMPOLPUOFFPOS0001,PS - 606,164510592,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Somwarpet PS,12.5132190001061,75.8090270002041,Karnataka Police Station,29576055676179580000HMPOLPUOFFPOS0001,PS - 607,164510591,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gonikoppa PS,12.1855877517853,75.9230444487975,Karnataka Police Station,29576055686180890000HMPOLPUOFFPOS0001,PS - 608,164510582,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ponnampet PS,12.1473782361423,75.9419032913727,Karnataka Police Station,29576055686180540000HMPOLPUOFFPOS0001,PS - 609,164510583,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kutta PS,11.9688490002946,76.0518829998754,Karnataka Police Station,29576055686180780000HMPOLPUOFFPOS0001,PS - 610,164511631,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Virajpet Town PS,12.1928730003179,75.8010220002111,Karnataka Police Station,29576055686180050000HMPOLPUOFFPOS0001,PS - 611,164510578,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gowribidanur Rural PS,13.6014019995754,77.5083690000106,Karnataka Police Station,29582055956232660000HMPOLPUOFFPOS0002,PS - 182,169760837,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Manchenahalli PS,13.5004040004308,77.6022840000874,Karnataka Police Station,29582055956234110000HMPOLPUOFFPOS0001,PS - 183,169760838,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gudibande PS,13.6705449998318,77.7068009999156,Karnataka Police Station,29582055976237120000HMPOLPUOFFPOS0001,PS - 184,169761569,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bagepalli PS,13.7833130001471,77.7924889995652,Karnataka Police Station,29582055988032290000HMPOLPUOFFPOS0001,PS - 185,169761572,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Patapalya PS,13.7562250001231,77.9489380002016,Karnataka Police Station,29582055986239470000HMPOLPUOFFPOS0001,PS - 186,169761575,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chelur PS,13.7091713200414,78.0968730090421,Karnataka Police Station,29582055986240150000HMPOLPUOFFPOS0001,PS - 187,169761576,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chinthamani TownPS,13.4011696510521,78.0537919099131,Karnataka Police Station,29582056008032310000HMPOLPUOFFPOS0001,PS - 188,169760823,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
